,PassengerId,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
514,0551_01,126.0,0.0,266.0,445.0,12.0
515,0552_01,0.0,0.0,0.0,0.0,0.0
516,0553_01,0.0,0.0,0.0,0.0,0.0
517,0553_02,0.0,6506.0,0.0,764.0,0.0
518,0555_01,0.0,0.0,0.0,0.0,0.0
519,0555_02,0.0,165.0,1.0,2525.0,0.0
520,0556_01,0.0,1428.0,0.0,1.0,19.0
521,0559_01,0.0,12.0,580.0,0.0,79.0
522,0560_01,0.0,0.0,0.0,0.0,0.0
523,0560_02,0.0,0.0,0.0,0.0,0.0
524,0560_03,1440.0,293.0,74.0,32.0,0.0
525,0561_01,0.0,0.0,332.0,442.0,0.0
526,0563_01,840.0,642.0,402.0,21.0,0.0
527,0564_01,0.0,0.0,0.0,0.0,0.0
528,0564_02,0.0,0.0,0.0,0.0,0.0
529,0564_03,0.0,410.0,2.0,1354.0,3695.0
530,0565_01,697.0,0.0,612.0,0.0,0.0
531,0566_01,0.0,0.0,0.0,0.0,0.0
532,0567_01,0.0,0.0,0.0,0.0,0.0
533,0568_01,1908.0,33.0,0.0,1.0,4.0
534,0568_02,0.0,0.0,0.0,0.0,
535,0569_01,0.0,334.0,310.0,0.0,0.0
536,0570_01,530.0,5085.0,1.0,146.0,872.0
537,0571_01,0.0,0.0,0.0,0.0,0.0
538,0571_02,0.0,0.0,0.0,0.0,0.0
539,0571_03,0.0,0.0,0.0,0.0,0.0
540,0571_04,0.0,0.0,0.0,0.0,
541,0571_05,0.0,0.0,0.0,0.0,0.0
542,0571_06,0.0,1542.0,0.0,1814.0,1568.0
543,0571_07,0.0,0.0,0.0,0.0,0.0
544,0572_01,1911.0,0.0,21.0,854.0,0.0
545,0573_01,14.0,809.0,25.0,54.0,
546,0575_01,0.0,0.0,0.0,0.0,0.0
547,0576_01,0.0,,625.0,110.0,0.0
548,0577_01,0.0,0.0,521.0,105.0,0.0
549,0579_01,53.0,790.0,37.0,0.0,0.0
550,0579_02,,233.0,0.0,0.0,0.0
551,0580_01,0.0,0.0,0.0,0.0,0.0
552,0581_01,0.0,0.0,601.0,183.0,4.0
553,0582_01,0.0,0.0,0.0,0.0,0.0
554,0583_01,0.0,0.0,0.0,0.0,0.0
555,0583_02,0.0,0.0,0.0,0.0,0.0
556,0583_03,0.0,0.0,0.0,0.0,0.0
557,0585_01,0.0,0.0,0.0,0.0,0.0
558,0585_02,0.0,0.0,0.0,0.0,0.0
559,0585_03,2648.0,0.0,1092.0,0.0,0.0
560,0586_01,0.0,0.0,0.0,0.0,0.0
561,0587_01,5.0,25.0,616.0,0.0,1042.0
562,0588_01,0.0,0.0,0.0,0.0,0.0
563,0589_01,234.0,1.0,551.0,0.0,1.0
564,0590_01,801.0,2.0,0.0,1.0,973.0
565,0591_01,0.0,0.0,0.0,0.0,0.0
566,0593_01,43.0,152.0,182.0,1.0,2005.0
567,0594_01,0.0,0.0,0.0,0.0,0.0
568,0594_02,,4.0,0.0,670.0,113.0
569,0596_01,21.0,0.0,2155.0,422.0,
570,0597_01,0.0,0.0,0.0,0.0,0.0
571,0597_02,0.0,0.0,0.0,0.0,0.0
572,0598_01,0.0,0.0,,0.0,
573,0599_01,0.0,0.0,0.0,0.0,0.0
574,0599_02,0.0,,0.0,0.0,0.0
575,0599_03,1252.0,0.0,46.0,124.0,6.0
576,0599_04,0.0,0.0,0.0,0.0,0.0
577,0600_01,0.0,3385.0,826.0,9.0,793.0
578,0602_01,0.0,0.0,0.0,0.0,0.0
579,0602_02,0.0,0.0,0.0,0.0,0.0
580,0602_03,0.0,0.0,0.0,0.0,0.0
581,0603_01,0.0,0.0,12.0,0.0,747.0
582,0607_01,27.0,654.0,10.0,881.0,9568.0
583,0607_02,434.0,3113.0,19.0,,892.0
584,0607_03,4.0,1111.0,118.0,1852.0,
585,0608_01,0.0,0.0,0.0,0.0,0.0
586,0609_01,149.0,0.0,,0.0,109.0
587,0610_01,0.0,,229.0,502.0,5.0
588,0611_01,0.0,0.0,0.0,0.0,0.0
589,0612_01,0.0,0.0,0.0,0.0,0.0
590,0614_01,0.0,0.0,0.0,,0.0
591,0615_01,0.0,0.0,0.0,0.0,0.0
592,0615_02,0.0,0.0,0.0,0.0,0.0
593,0615_03,0.0,0.0,0.0,0.0,0.0
594,0618_01,0.0,0.0,908.0,49.0,0.0
595,0618_02,1.0,368.0,0.0,0.0,388.0
596,0619_01,0.0,0.0,0.0,0.0,0.0
597,0619_02,0.0,0.0,0.0,0.0,0.0
598,0623_01,0.0,0.0,0.0,0.0,0.0
599,0628_01,103.0,0.0,18.0,1197.0,1.0
600,0629_01,0.0,0.0,0.0,1018.0,0.0
601,0630_01,0.0,0.0,0.0,0.0,0.0
602,0631_01,0.0,0.0,0.0,0.0,0.0
603,0633_01,629.0,0.0,0.0,150.0,0.0
604,0634_01,0.0,1496.0,0.0,140.0,383.0
605,0635_01,0.0,1778.0,0.0,0.0,0.0
606,0635_02,614.0,0.0,50.0,11.0,319.0
607,0636_01,0.0,7.0,0.0,339.0,359.0
608,0636_02,0.0,0.0,7.0,675.0,0.0
609,0637_01,0.0,0.0,0.0,0.0,0.0
610,0638_01,0.0,0.0,0.0,0.0,0.0
611,0639_01,0.0,123.0,956.0,25.0,
612,0641_01,2.0,0.0,0.0,1958.0,19.0
613,0642_01,0.0,3344.0,0.0,118.0,972.0
614,0642_02,0.0,4967.0,82.0,1517.0,575.0
615,0642_03,0.0,0.0,0.0,2210.0,2.0
616,0642_04,0.0,0.0,0.0,0.0,0.0
617,0642_05,0.0,0.0,0.0,0.0,0.0
618,0643_01,1019.0,266.0,141.0,0.0,0.0
619,0644_01,0.0,0.0,0.0,0.0,0.0
620,0645_01,1724.0,0.0,0.0,1.0,0.0
621,0646_01,0.0,0.0,0.0,0.0,0.0
622,0647_01,0.0,0.0,0.0,0.0,0.0
623,0647_02,0.0,0.0,0.0,0.0,0.0
624,0647_03,105.0,0.0,1087.0,0.0,0.0
625,0650_01,0.0,0.0,0.0,0.0,0.0
626,0653_01,0.0,0.0,0.0,0.0,0.0
627,0655_01,237.0,2.0,708.0,0.0,0.0
628,0656_01,0.0,0.0,0.0,768.0,3.0
629,0657_01,0.0,863.0,0.0,17.0,0.0
630,0657_02,0.0,8.0,736.0,140.0,0.0
631,0658_01,0.0,576.0,1.0,20.0,
632,0659_01,0.0,0.0,0.0,0.0,0.0
633,0660_01,0.0,0.0,0.0,0.0,0.0
634,0661_01,0.0,2506.0,0.0,1360.0,722.0
635,0663_01,86.0,525.0,16.0,49.0,39.0
636,0664_01,0.0,0.0,0.0,4507.0,5689.0
637,0665_01,,0.0,7104.0,0.0,0.0
638,0665_02,1264.0,0.0,2.0,23.0,0.0
639,0668_01,0.0,25.0,87.0,989.0,482.0
640,0669_01,0.0,530.0,2.0,9.0,403.0
641,0671_01,0.0,0.0,0.0,0.0,0.0
642,0672_01,1.0,0.0,38.0,7.0,740.0
643,0674_01,0.0,0.0,0.0,0.0,0.0
644,0677_01,0.0,0.0,0.0,0.0,0.0
645,0678_01,0.0,0.0,0.0,0.0,0.0
646,0679_01,,215.0,0.0,541.0,0.0
647,0680_01,0.0,0.0,0.0,0.0,0.0
648,0680_02,0.0,0.0,0.0,0.0,0.0
649,0680_03,0.0,0.0,0.0,0.0,0.0
650,0682_01,0.0,0.0,0.0,0.0,0.0
651,0683_01,269.0,96.0,252.0,0.0,0.0
652,0684_01,0.0,0.0,0.0,0.0,0.0
653,0684_02,0.0,0.0,0.0,0.0,0.0
654,0684_03,0.0,0.0,0.0,0.0,0.0
655,0685_01,1.0,922.0,4.0,55.0,15.0
656,0686_01,0.0,0.0,0.0,0.0,0.0
657,0686_02,3887.0,0.0,,12.0,0.0
658,0687_01,3097.0,0.0,9.0,0.0,213.0
659,0688_01,1973.0,0.0,97.0,41.0,3.0
660,0689_01,0.0,0.0,0.0,0.0,0.0
661,0690_01,0.0,0.0,0.0,0.0,0.0
662,0691_01,164.0,0.0,783.0,0.0,0.0
663,0691_02,505.0,0.0,1952.0,0.0,0.0
664,0691_03,0.0,0.0,0.0,0.0,0.0
665,0693_01,0.0,0.0,0.0,,0.0
666,0693_02,0.0,3488.0,0.0,4343.0,38.0
667,0696_01,0.0,581.0,226.0,74.0,0.0
668,0697_01,21.0,0.0,689.0,12.0,0.0
669,0699_01,0.0,0.0,0.0,0.0,0.0
670,0699_02,2698.0,0.0,301.0,8.0,5.0
671,0701_01,0.0,0.0,0.0,0.0,0.0
672,0702_01,121.0,237.0,4.0,387.0,54.0
673,0703_01,0.0,0.0,0.0,0.0,0.0
674,0704_01,0.0,0.0,0.0,0.0,0.0
675,0705_01,0.0,0.0,722.0,0.0,0.0
676,0707_01,0.0,0.0,,0.0,0.0
677,0709_01,0.0,4949.0,0.0,452.0,15.0
678,0709_02,0.0,,0.0,0.0,0.0
679,0709_03,0.0,0.0,,0.0,0.0
680,0710_01,1695.0,0.0,0.0,31.0,349.0
681,0712_01,457.0,0.0,170.0,1132.0,0.0
682,0712_02,0.0,0.0,0.0,0.0,0.0
683,0713_01,1577.0,2.0,0.0,30.0,0.0
684,0714_01,0.0,0.0,0.0,0.0,0.0
685,0714_02,0.0,0.0,0.0,0.0,0.0
686,0714_03,0.0,0.0,,0.0,0.0
687,0714_04,0.0,0.0,0.0,0.0,0.0
688,0714_05,0.0,0.0,0.0,0.0,0.0
689,0714_06,0.0,0.0,0.0,0.0,0.0
690,0714_07,0.0,0.0,0.0,0.0,0.0
691,0715_01,0.0,0.0,0.0,0.0,0.0
692,0718_01,521.0,0.0,4.0,261.0,1.0
693,0719_01,0.0,0.0,0.0,0.0,0.0
694,0724_01,0.0,23.0,0.0,184.0,2566.0
695,0726_01,0.0,0.0,0.0,0.0,0.0
696,0727_01,139.0,0.0,1.0,152.0,354.0
697,0728_01,0.0,0.0,2.0,786.0,594.0
698,0729_01,7.0,781.0,0.0,0.0,0.0
699,0732_01,0.0,714.0,2.0,0.0,0.0
700,0733_01,0.0,38.0,88.0,4.0,561.0
701,0734_01,712.0,2.0,322.0,0.0,517.0
702,0736_01,0.0,0.0,484.0,188.0,0.0
703,0737_01,0.0,835.0,0.0,38.0,
704,0738_01,0.0,0.0,0.0,0.0,0.0
705,0740_01,76.0,16.0,0.0,2247.0,1166.0
706,0740_02,0.0,0.0,0.0,0.0,0.0
707,0740_03,3594.0,3425.0,0.0,0.0,58.0
708,0743_01,0.0,0.0,0.0,0.0,0.0
709,0746_01,0.0,0.0,0.0,0.0,0.0
710,0750_01,15.0,142.0,0.0,41.0,493.0
711,0753_01,0.0,0.0,0.0,0.0,0.0
712,0753_02,19.0,1344.0,4.0,3190.0,8.0
713,0753_03,0.0,0.0,0.0,0.0,0.0
714,0754_01,0.0,0.0,0.0,0.0,
715,0756_01,0.0,0.0,0.0,0.0,0.0
716,0756_02,47.0,287.0,0.0,4302.0,0.0
717,0756_03,0.0,0.0,,0.0,0.0
718,0757_01,1.0,0.0,5.0,1022.0,151.0
719,0761_01,0.0,3879.0,0.0,48.0,67.0
720,0762_01,0.0,0.0,0.0,0.0,0.0
721,0764_01,0.0,0.0,0.0,0.0,0.0
722,0765_01,1248.0,0.0,55.0,12.0,0.0
723,0765_02,755.0,0.0,121.0,,0.0
724,0767_01,0.0,6.0,679.0,15.0,187.0
725,0768_01,29.0,12180.0,0.0,93.0,17306.0
726,0768_02,0.0,0.0,0.0,,0.0
727,0769_01,0.0,0.0,0.0,0.0,0.0
728,0770_01,0.0,0.0,0.0,0.0,0.0
729,0770_02,0.0,715.0,0.0,170.0,0.0
730,0770_03,0.0,0.0,0.0,0.0,0.0
731,0770_04,0.0,0.0,0.0,0.0,0.0
732,0770_05,0.0,0.0,0.0,0.0,0.0
733,0770_06,0.0,0.0,0.0,0.0,0.0
734,0771_01,0.0,0.0,0.0,0.0,0.0
735,0772_01,0.0,16.0,325.0,4476.0,1359.0
736,0772_02,0.0,0.0,0.0,0.0,0.0
737,0772_03,0.0,0.0,0.0,0.0,0.0
738,0772_04,0.0,0.0,0.0,0.0,0.0
739,0773_01,558.0,4.0,0.0,175.0,0.0
740,0776_01,0.0,2.0,1399.0,0.0,18.0
741,0777_01,0.0,3004.0,0.0,1018.0,0.0
742,0779_01,562.0,2.0,0.0,0.0,11.0
743,0781_01,14.0,33.0,0.0,3.0,467.0
744,0782_01,0.0,0.0,0.0,0.0,0.0
745,0784_01,0.0,0.0,0.0,0.0,0.0
746,0785_01,713.0,0.0,2.0,0.0,1.0
747,0786_01,0.0,0.0,0.0,0.0,0.0
748,0787_01,0.0,0.0,0.0,0.0,
749,0788_01,797.0,0.0,0.0,0.0,0.0
750,0789_01,0.0,166.0,4.0,2177.0,342.0
751,0789_02,0.0,142.0,870.0,89.0,3497.0
752,0789_03,0.0,0.0,0.0,0.0,0.0
753,0790_01,0.0,0.0,,0.0,0.0
754,0791_01,0.0,0.0,0.0,0.0,0.0
755,0793_01,0.0,0.0,0.0,7.0,766.0
756,0794_01,0.0,0.0,0.0,0.0,0.0
757,0794_02,0.0,0.0,0.0,0.0,0.0
758,0795_01,0.0,0.0,0.0,874.0,0.0
759,0796_01,0.0,0.0,0.0,0.0,0.0
760,0797_01,0.0,0.0,0.0,0.0,645.0
761,0798_01,0.0,0.0,0.0,0.0,0.0
762,0799_01,0.0,3462.0,5.0,1590.0,4.0
763,0802_01,0.0,0.0,0.0,0.0,0.0
764,0805_01,0.0,13248.0,100.0,1953.0,1.0
765,0806_01,183.0,0.0,32.0,0.0,1171.0
766,0806_02,0.0,0.0,0.0,0.0,0.0
767,0808_01,159.0,110.0,701.0,0.0,10.0
768,0809_01,0.0,0.0,0.0,0.0,
769,0809_02,1227.0,42.0,1.0,0.0,0.0
770,0809_03,836.0,0.0,51.0,304.0,0.0
771,0809_04,0.0,0.0,0.0,0.0,0.0
772,0811_01,1209.0,0.0,0.0,0.0,833.0
773,0811_02,0.0,0.0,0.0,0.0,0.0
774,0811_03,0.0,0.0,0.0,0.0,0.0
775,0813_01,0.0,0.0,0.0,0.0,0.0
776,0815_01,2.0,1.0,30.0,,0.0
777,0816_01,0.0,284.0,0.0,4614.0,438.0
778,0817_01,0.0,0.0,0.0,0.0,0.0
779,0818_01,0.0,0.0,0.0,0.0,0.0
780,0819_01,0.0,0.0,0.0,0.0,0.0
781,0820_01,0.0,59.0,714.0,0.0,3.0
782,0820_02,751.0,0.0,0.0,0.0,0.0
783,0822_01,0.0,561.0,10.0,0.0,161.0
784,0823_01,0.0,0.0,0.0,0.0,0.0
785,0823_02,0.0,0.0,739.0,0.0,0.0
786,0824_01,815.0,0.0,343.0,55.0,0.0
787,0825_01,0.0,0.0,0.0,0.0,0.0
788,0826_01,174.0,653.0,0.0,0.0,0.0
789,0828_01,786.0,0.0,22.0,59.0,0.0
790,0828_02,324.0,2.0,,7.0,26.0
791,0829_01,15.0,0.0,2695.0,2.0,0.0
792,0830_01,14.0,5.0,0.0,795.0,0.0
793,0833_01,0.0,0.0,0.0,0.0,0.0
794,0834_01,0.0,0.0,0.0,838.0,27.0
795,0835_01,77.0,0.0,9.0,424.0,166.0
796,0836_01,494.0,701.0,71.0,0.0,0.0
797,0839_01,0.0,179.0,0.0,0.0,5152.0
798,0840_01,663.0,1111.0,0.0,0.0,2.0
799,0845_01,2651.0,2956.0,0.0,266.0,1300.0
800,0846_01,0.0,0.0,0.0,0.0,0.0
801,0848_01,0.0,0.0,0.0,0.0,0.0
802,0848_02,0.0,0.0,0.0,0.0,0.0
803,0849_01,0.0,0.0,0.0,0.0,0.0
804,0849_02,0.0,0.0,0.0,0.0,0.0
805,0850_01,0.0,0.0,0.0,0.0,0.0
806,0851_01,217.0,378.0,19.0,1.0,12.0
807,0853_01,0.0,0.0,0.0,0.0,0.0
808,0859_01,0.0,0.0,0.0,0.0,0.0
809,0860_01,34.0,7.0,320.0,0.0,427.0
810,0863_01,0.0,0.0,0.0,0.0,0.0
811,0863_02,0.0,0.0,0.0,0.0,0.0
812,0863_03,0.0,0.0,0.0,0.0,0.0
813,0865_01,0.0,,0.0,0.0,0.0
814,0865_02,0.0,0.0,0.0,0.0,0.0
815,0867_01,2.0,850.0,18.0,2.0,0.0
816,0868_01,0.0,0.0,0.0,0.0,0.0
817,0869_01,280.0,0.0,444.0,0.0,0.0
818,0870_01,112.0,473.0,0.0,92.0,0.0
819,0871_01,2.0,4754.0,0.0,246.0,31.0
820,0873_01,,0.0,32.0,2529.0,92.0
821,0874_01,0.0,162.0,540.0,0.0,0.0
822,0875_01,0.0,0.0,0.0,0.0,0.0
823,0876_01,12.0,687.0,46.0,2.0,0.0
824,0877_01,0.0,0.0,0.0,0.0,0.0
825,0878_01,381.0,0.0,3.0,447.0,0.0
826,0879_01,784.0,0.0,0.0,0.0,4.0
827,0881_01,3103.0,3.0,0.0,31.0,26.0
828,0883_01,875.0,5.0,10.0,18.0,0.0
829,0885_01,0.0,0.0,0.0,0.0,0.0
830,0885_02,0.0,0.0,0.0,0.0,0.0
831,0889_01,0.0,0.0,0.0,0.0,0.0
832,0889_02,1.0,12804.0,0.0,10.0,52.0
833,0890_01,172.0,,338.0,9.0,0.0
834,0893_01,0.0,0.0,0.0,0.0,0.0
835,0898_01,0.0,0.0,0.0,0.0,0.0
836,0899_01,0.0,0.0,716.0,0.0,1.0
837,0899_02,0.0,0.0,0.0,0.0,0.0
838,0901_01,47.0,0.0,2552.0,0.0,0.0
839,0902_01,200.0,124.0,0.0,413.0,0.0
840,0903_01,0.0,0.0,0.0,,0.0
841,0904_01,0.0,2792.0,0.0,148.0,1043.0
842,0905_01,4.0,0.0,421.0,435.0,19.0
843,0906_01,0.0,388.0,469.0,,0.0
844,0907_01,0.0,5738.0,7.0,9038.0,28.0
845,0907_02,0.0,1736.0,,145.0,634.0
846,0910_01,0.0,0.0,0.0,0.0,0.0
847,0911_01,2492.0,0.0,,136.0,4.0
848,0911_02,853.0,0.0,543.0,31.0,0.0
849,0912_01,0.0,7461.0,0.0,369.0,450.0
850,0913_01,0.0,172.0,0.0,5907.0,34.0
851,0915_01,157.0,0.0,0.0,544.0,3.0
852,0918_01,47.0,0.0,10.0,139.0,1406.0
853,0919_01,18.0,84.0,93.0,886.0,289.0
854,0921_01,0.0,0.0,0.0,0.0,0.0
855,0922_01,0.0,0.0,0.0,0.0,
856,0922_02,0.0,1095.0,0.0,169.0,1226.0
857,0923_01,0.0,7767.0,0.0,15.0,2453.0
858,0923_02,0.0,0.0,0.0,0.0,0.0
859,0924_01,13.0,0.0,984.0,0.0,0.0
860,0925_01,379.0,0.0,1626.0,0.0,0.0
861,0925_02,0.0,0.0,0.0,0.0,0.0
862,0925_03,0.0,,0.0,0.0,0.0
863,0926_01,0.0,7992.0,0.0,507.0,25.0
864,0926_02,0.0,760.0,234.0,2761.0,81.0
865,0927_01,0.0,,699.0,43.0,22.0
866,0928_01,0.0,0.0,0.0,0.0,0.0
867,0930_01,646.0,0.0,0.0,135.0,260.0
868,0930_02,0.0,0.0,0.0,0.0,0.0
869,0931_01,0.0,,115.0,126.0,491.0
870,0932_01,0.0,0.0,0.0,0.0,0.0
871,0933_01,14.0,12045.0,0.0,2121.0,0.0
872,0933_02,0.0,1127.0,0.0,1867.0,1070.0
873,0935_01,0.0,11.0,0.0,18.0,872.0
874,0938_01,174.0,0.0,0.0,630.0,0.0
875,0938_02,0.0,0.0,871.0,0.0,0.0
876,0938_03,0.0,0.0,0.0,0.0,0.0
877,0939_01,0.0,0.0,0.0,0.0,0.0
878,0940_01,55.0,741.0,0.0,0.0,13.0
879,0941_01,0.0,7.0,0.0,1175.0,0.0
880,0942_01,594.0,0.0,555.0,0.0,0.0
881,0944_01,891.0,0.0,831.0,0.0,0.0
882,0944_02,0.0,0.0,0.0,0.0,0.0
883,0946_01,72.0,5.0,0.0,342.0,188.0
884,0947_01,0.0,474.0,0.0,0.0,201.0
885,0949_01,0.0,0.0,0.0,0.0,0.0
886,0951_01,0.0,0.0,0.0,0.0,0.0
887,0952_01,877.0,0.0,1383.0,0.0,0.0
888,0953_01,0.0,306.0,3.0,,359.0
889,0955_01,,0.0,0.0,0.0,0.0
890,0956_01,0.0,631.0,0.0,5.0,0.0
891,0957_01,0.0,0.0,0.0,0.0,0.0
892,0960_01,3.0,0.0,,0.0,788.0
893,0961_01,0.0,885.0,8.0,0.0,0.0
894,0964_01,0.0,0.0,0.0,0.0,
895,0964_02,0.0,0.0,0.0,0.0,0.0
896,0965_01,631.0,0.0,834.0,304.0,0.0
897,0966_01,1377.0,0.0,0.0,167.0,0.0
898,0968_01,792.0,0.0,0.0,0.0,0.0
899,0969_01,0.0,0.0,0.0,0.0,0.0
900,0970_01,0.0,0.0,0.0,0.0,0.0
901,0971_01,0.0,0.0,0.0,0.0,0.0
902,0972_01,0.0,314.0,323.0,1026.0,6.0
903,0975_01,58.0,317.0,448.0,3.0,0.0
904,0976_01,0.0,0.0,0.0,0.0,0.0
905,0978_01,,32.0,8.0,0.0,0.0
906,0979_01,0.0,0.0,0.0,0.0,0.0
907,0982_01,0.0,0.0,0.0,0.0,0.0
908,0982_02,,,4.0,0.0,0.0
909,0983_01,0.0,0.0,0.0,0.0,0.0
910,0984_01,0.0,1.0,13.0,0.0,873.0
911,0984_02,0.0,0.0,718.0,0.0,0.0
912,0984_03,0.0,0.0,490.0,0.0,319.0
913,0984_04,0.0,0.0,0.0,0.0,0.0
914,0984_05,0.0,11.0,0.0,136.0,1088.0
915,0984_06,0.0,0.0,0.0,0.0,0.0
916,0984_07,0.0,0.0,0.0,0.0,0.0
917,0984_08,0.0,0.0,0.0,0.0,0.0
918,0985_01,6.0,0.0,,12.0,704.0
919,0987_01,3.0,0.0,35.0,150.0,478.0
920,0988_01,0.0,3.0,906.0,0.0,0.0
921,0988_02,1.0,784.0,0.0,55.0,149.0
922,0989_01,0.0,0.0,0.0,0.0,0.0
923,0990_01,0.0,541.0,46.0,4.0,96.0
924,0991_01,0.0,0.0,0.0,0.0,0.0
925,0992_01,31.0,2727.0,0.0,184.0,135.0
926,0992_02,387.0,942.0,0.0,9927.0,1341.0
927,0992_03,1192.0,1736.0,17.0,21.0,0.0
928,0992_04,8030.0,300.0,0.0,0.0,1436.0
929,0992_05,0.0,0.0,0.0,0.0,0.0
930,0992_06,4301.0,791.0,0.0,1748.0,91.0
931,0993_01,252.0,0.0,0.0,449.0,0.0
932,0994_01,0.0,0.0,0.0,0.0,0.0
933,0994_02,621.0,1.0,98.0,11.0,135.0
934,0995_01,0.0,0.0,0.0,0.0,0.0
935,0997_01,253.0,0.0,880.0,22.0,2.0
936,0998_01,0.0,7447.0,0.0,253.0,35.0
937,1000_01,885.0,0.0,32.0,0.0,0.0
938,1001_01,0.0,0.0,0.0,0.0,0.0
939,1002_01,0.0,0.0,0.0,0.0,0.0
940,1002_02,1050.0,0.0,715.0,0.0,3.0
941,1002_03,0.0,0.0,0.0,0.0,0.0
942,1004_01,0.0,0.0,0.0,0.0,0.0
943,1005_01,0.0,0.0,4.0,9.0,773.0
944,1006_01,0.0,0.0,0.0,0.0,791.0
945,1006_02,0.0,0.0,0.0,0.0,0.0
946,1006_03,0.0,0.0,0.0,0.0,0.0
947,1008_01,0.0,0.0,0.0,0.0,0.0
948,1008_02,0.0,0.0,0.0,0.0,0.0
949,1011_01,1633.0,4.0,49.0,6.0,0.0
950,1011_02,0.0,0.0,0.0,0.0,0.0
951,1012_01,0.0,0.0,0.0,0.0,0.0
952,1013_01,0.0,0.0,0.0,0.0,0.0
953,1014_01,0.0,0.0,0.0,0.0,0.0
954,1015_01,0.0,131.0,267.0,554.0,0.0
955,1017_01,0.0,15.0,122.0,1125.0,0.0
956,1018_01,0.0,0.0,0.0,0.0,0.0
957,1019_01,1.0,1410.0,0.0,1.0,0.0
958,1020_01,0.0,0.0,0.0,0.0,0.0
959,1022_01,48.0,6.0,0.0,954.0,0.0
960,1024_01,187.0,12.0,0.0,1277.0,0.0
961,1024_02,0.0,0.0,0.0,0.0,0.0
962,1024_03,0.0,5.0,0.0,594.0,209.0
963,1024_04,0.0,0.0,0.0,0.0,0.0
964,1025_01,759.0,0.0,106.0,202.0,0.0
965,1026_01,,0.0,0.0,0.0,0.0
966,1027_01,0.0,0.0,0.0,0.0,0.0
967,1027_02,1454.0,0.0,81.0,38.0,0.0
968,1027_03,231.0,0.0,,279.0,9.0
969,1027_04,0.0,0.0,0.0,0.0,0.0
970,1029_01,0.0,0.0,0.0,0.0,0.0
971,1030_01,1081.0,0.0,0.0,0.0,7.0
972,1031_01,756.0,84.0,0.0,8.0,99.0
973,1032_01,0.0,0.0,0.0,0.0,0.0
974,1033_01,0.0,0.0,0.0,0.0,0.0
975,1034_01,0.0,0.0,0.0,675.0,213.0
976,1035_01,4.0,0.0,1973.0,0.0,39.0
977,1036_01,0.0,,0.0,0.0,0.0
978,1038_01,0.0,306.0,84.0,499.0,0.0
979,1040_01,521.0,162.0,62.0,5.0,0.0
980,1041_01,0.0,0.0,0.0,0.0,0.0
981,1043_01,0.0,0.0,1526.0,960.0,0.0
982,1045_01,0.0,0.0,0.0,0.0,0.0
983,1045_02,0.0,2349.0,7.0,815.0,10896.0
984,1046_01,507.0,0.0,0.0,0.0,
985,1047_01,0.0,0.0,0.0,0.0,0.0
986,1048_01,0.0,537.0,612.0,3.0,0.0
987,1049_01,0.0,0.0,0.0,0.0,0.0
988,1049_02,0.0,0.0,0.0,0.0,0.0
989,1051_01,2.0,447.0,81.0,74.0,
990,1052_01,,0.0,21.0,0.0,0.0
991,1053_01,182.0,0.0,0.0,0.0,376.0
992,1054_01,0.0,0.0,828.0,0.0,96.0
993,1056_01,0.0,0.0,0.0,0.0,0.0
994,1056_02,0.0,0.0,0.0,0.0,0.0
995,1057_01,0.0,0.0,0.0,0.0,0.0
996,1058_01,0.0,0.0,27.0,53.0,677.0
997,1060_01,,20.0,157.0,21.0,689.0
998,1062_01,0.0,773.0,48.0,0.0,149.0
999,1063_01,0.0,3262.0,0.0,295.0,1374.0
1000,1063_02,0.0,,0.0,0.0,0.0
1001,1065_01,0.0,0.0,0.0,0.0,0.0
1002,1066_01,0.0,0.0,0.0,0.0,0.0
1003,1068_01,0.0,0.0,0.0,0.0,0.0
1004,1071_01,415.0,1328.0,0.0,14.0,60.0
1005,1075_01,0.0,0.0,0.0,0.0,0.0
1006,1075_02,0.0,0.0,0.0,0.0,0.0
1007,1076_01,0.0,0.0,0.0,0.0,0.0
1008,1077_01,0.0,113.0,0.0,283.0,455.0
1009,1078_01,79.0,709.0,0.0,0.0,0.0
1010,1079_01,638.0,0.0,133.0,0.0,
1011,1080_01,202.0,,1108.0,0.0,0.0
1012,1082_01,694.0,0.0,60.0,564.0,0.0
1013,1083_01,0.0,0.0,0.0,0.0,0.0
1014,1083_02,0.0,0.0,0.0,0.0,0.0
1015,1083_03,556.0,0.0,0.0,852.0,6.0
1016,1084_01,0.0,1.0,0.0,16.0,843.0
1017,1085_01,0.0,0.0,0.0,0.0,0.0
1018,1086_01,0.0,0.0,0.0,0.0,0.0
1019,1086_02,0.0,0.0,0.0,0.0,
1020,1086_03,0.0,0.0,0.0,0.0,0.0
1021,1086_04,0.0,0.0,0.0,641.0,0.0
1022,1086_05,0.0,0.0,0.0,0.0,0.0
1023,1088_01,0.0,0.0,0.0,0.0,0.0
1024,1089_01,0.0,0.0,0.0,0.0,0.0
1025,1089_02,0.0,565.0,1.0,677.0,794.0
1026,1091_01,0.0,0.0,0.0,0.0,0.0
1027,1093_01,1862.0,59.0,18.0,192.0,0.0
1028,1094_01,437.0,2.0,0.0,0.0,365.0
1029,1095_01,0.0,0.0,0.0,0.0,0.0
1030,1096_01,233.0,0.0,0.0,0.0,488.0
